Date/Time           	Type    	Tweet                                                                                                                   	Tweet Id            
2020-05-11 13:28:27 	tweet   	@FCC  THIS IS A DISGRACE EVEN WORSE THAN @NBC USUALLY IS WHICH IS REALLY BAD. SLEEPY EYES MUST BE FIRED! https://t.co/NWy7WTxH8e	1259837779237842954 
2020-05-11 13:37:33 	retweet 	RT @walterkkrunkite: @RLM42753 @realDonaldTrump @greg_price11 @chucktodd Twitter Deleting #ObamaGate Tonight https://t.co/PVmlerAcAn	1259840069273337857 
2020-05-11 13:45:17 	tweet   	Great credit being given for our Coronavirus response except in the Fake News. They are a disgrace to America!          	1259842012632821767 
2020-05-11 13:52:24 	tweet   	Dems are trying to steal the Mike Garcia Congressional Race in California. Republicans get out and VOTE for your terrific candidate ASAP!	1259843806049992704 
2020-05-11 13:56:57 	tweet   	Coronavirus numbers are looking MUCH better going down almost everywhere. Big progress being made!                      	1259844948960120833 
2020-05-11 14:16:48 	tweet   	OBAMAGATE makes Watergate look small time!                                                                              	1259849944216846337 
2020-05-11 14:26:25 	tweet   	The great people of Pennsylvania want their freedom now and they are fully aware of what that entails. The Democrats are moving slowly all over the USA for political purposes. They would wait until November 3rd if it were up to them. Don’t play politics. Be safe move quickly!	1259852364326014978 
2020-05-11 14:28:29 	tweet   	.@WashTimes  “FBI Went Rogue In Pursuit Of Trump”                                                                       	1259852886068076545 
2020-05-11 15:18:36 	retweet 	RT @davidwebbshow: It's not even the pretense of news any more by @ChuckTodd #ChuckTodd and @NBCNews #MeetThePress. I'm not disappointed. T…	1259865497203617799 
2020-05-11 15:21:56 	tweet   	He should be FIRED by Concast. If done by a Republican would be “prosecuted”. @AjitPaiFCC https://t.co/Lqi3oWEaiP       	1259866337029038080 
2020-05-11 15:23:36 	retweet 	RT @MZHemingway: Chuck Todd Faceplants With Deceptive Video Of William Barr https://t.co/zocywCgdwz                     	1259866755192815616 
2020-05-11 15:26:15 	tweet   	Because it was OBAMAGATE and he and Sleepy Joe led the charge. The most corrupt administration in U.S. history! https://t.co/PTzFvvITh3	1259867421676109824 
2020-05-11 15:27:03 	retweet 	RT @LeeSmithDC: Did Obama spy chief lie about not briefing the Flynn-Kislyak calls to Obama? Me in @JustTheNewshttps://t.co/bJYuAV12Sr	1259867623178764288 
2020-05-11 15:27:36 	retweet 	RT @Techno_Fog: Developing…The INITIAL Flynn/Kislyak leak was not to David Ignatius – it was to WaPo reporter Adam Entous.The leak cam…	1259867763595755522 
2020-05-11 15:32:20 	tweet   	THE ENEMY OF THE PEOPLE. Sadly our Lamestream Media is TOTALLY CORRUPT! https://t.co/S4hRDIZIOQ                         	1259868955319173122 
2020-05-11 17:37:05 	tweet   	https://t.co/v4XFSs5NBg                                                                                                 	1259900350338908164 
2020-05-11 19:09:48 	tweet   	Congressman @DonJBacon is doing a tremendous job for Nebraska! He served our Country as an Air Force General and now he serves our Vets Farmers and Small Businesses. Strongly supports the Second Amendment. Don has my Complete &amp; Total Endorsement! #NE02 https://t.co/gHYoWjRBrZ	1259923682887073792 
2020-05-11 19:10:12 	tweet   	Congressman Jeff Fortenberry (@SupportFortNE) is a great advocate for Nebraska. He fights for Farmers Small Businesses and our incredible Vets and Military. Jeff has my Complete and Total Endorsement! #NE01 https://t.co/avfdrBY1h0	1259923781826592768 
2020-05-11 19:10:38 	tweet   	Congressman Adrian Smith is a strong fighter for Nebraska. He fights for your Second Amendment defends our Borders strengthens our Military and loves our Vets! Adrian has my Complete and Total Endorsement! #NE03 https://t.co/lmZL5CsqWY	1259923890664615936 
2020-05-11 20:16:39 	retweet 	RT @WhiteHouse: LIVE: President @realDonaldTrump delivers remarks on testing https://t.co/m2HCbBcA5o                    	1259940503598125057 
2020-05-11 22:04:10 	retweet 	RT @WhiteHouse: The Trump Administration has marshaled every resource at its disposal to fight the Coronavirus. https://t.co/yXqiPbClSu	1259967560180740097 
2020-05-11 22:04:11 	retweet 	RT @WhiteHouse: The number of tests completed per day has doubled over the past three weeks. https://t.co/sTQKAkWqXc    	1259967565096521733 
2020-05-11 22:04:16 	retweet 	RT @WhiteHouse: The Trump Administration is providing collection supplies to help states meet their testing goals rapidly! https://t.co/HHk…	1259967587334664203 
2020-05-11 22:13:14 	tweet   	Tom Tiffany (@TomTiffanyWI) is a Great Advocate for the incredible people of Wisconsin (WI07). We need Tom in Congress to help us Make America Great Again! He will Fight for Small Business supports our Incredible Farmers Loves our Military and our Vets....	1259969842305740800 
2020-05-11 22:13:14 	tweet   	....He is Strong on Crime the Border and Second Amendment. Tom has deep roots in Wisconsin is a big Tax Cutter and will help me DRAIN THE SWAMP! Tom has my Complete and Total Endorsement. Vote for Tom Tiffany! https://t.co/5OqIcahKg1	1259969843169763328 
2020-05-11 22:16:03 	tweet   	Vote @MikeGarcia2020 by May 12th! His opponent @ChristyforCA25 voted to fire teachers and cut their salaries while bumping up her pay. Now she’s mocking our Great Vets! We need Navy Fighter Pilot Mike Garcia in #CA25! https://t.co/MEnGMvl8it	1259970551965196288 
2020-05-12 00:04:56 	retweet 	RT @KayLyme: “Good news!  President Trump and @FEMA have delivered another shipment of materials to Michigan for over 100000 tests! @realD…	1259997954783555586 
2020-05-12 00:05:14 	retweet 	RT @KenCalvert: Through Project Airbridge California has received more than 1.2 million N95 masks 7.5 million surgical masks 4.5 million…	1259998028070629381 
2020-05-12 00:05:57 	retweet 	RT @SteveScalise: #GoodNewsOfTheDay → The Trump Administration is sending over $10 MILLION to 36 Community Health Centers across Louisiana…	1259998208174030849 
2020-05-12 00:11:48 	retweet 	RT @WhiteHouse: .@HHS_ASH Admiral Giroir breaks down America's leadership on testing by the numbers. https://t.co/jfaR05cdUY	1259999681842642952 
2020-05-12 02:22:40 	tweet   	OBAMAGATE! https://t.co/pFbb6hgDhF                                                                                      	1260032616780034049 
2020-05-12 02:33:44 	tweet   	https://t.co/GNwQL5scL2                                                                                                 	1260035400770314246 
2020-05-12 02:41:14 	tweet   	Interestingly! https://t.co/LSXciF3gt0                                                                                  	1260037290111520768 
2020-05-12 02:46:42 	retweet 	RT @paulsperry_: BREAKING: FBI HQ agreed to pay Steele a large undisclosed sum on Oct 3 2016 "for his work on the dossier" his handler FB…	1260038664060407809 
2020-05-12 02:47:02 	retweet 	RT @paulsperry_: BREAKING: In declassified doc FBI agent Michael Gaeta testified that he asked dossier fraudster Christopher Steele in Jul…	1260038746369597440 
2020-05-12 02:47:27 	retweet 	RT @paulsperry_: BREAKING: Steele's FBI handler Michael Gaeta swore under oath that tho Steele told him in July 2016 that Glenn Simpson &amp; a…	1260038851239784451 
2020-05-12 02:47:47 	retweet 	RT @paulsperry_: DEVELOPING: Did top brass at Obama DOJ in August 2016 task a key department conduit for Christopher Steele to make sure th…	1260038936031670273 
2020-05-12 02:48:06 	retweet 	RT @paulsperry_: DEVELOPING: "A few months" after Steele in November 2016 was abruptly terminated as an FBI informant his partner at Orbis…	1260039017137143818 
2020-05-12 02:48:22 	retweet 	RT @paulsperry_: BREAKING: Between July 2016 and October 2016 Christopher Steele provided as many as six reports regarding Trump and Russi…	1260039082278891520 
2020-05-12 02:48:44 	retweet 	RT @paulsperry_: BREAKING: In spite of the FBI terminating Steele as an FBI informant for misconduct in 2016 his FBI handler Michael Gaeta…	1260039177229479941 
2020-05-12 02:49:38 	retweet 	RT @paulsperry_: It’s clear from recent revelations that President Obama &amp; his holdovers had a morbid fear of Lt. Gen. Flynn an anti-Islam…	1260039400274059265 
2020-05-12 02:50:48 	retweet 	RT @paulsperry_: BREAKING: After Hillary Clinton's campaign law firm fed Comey's top FBI counsel James Baker alleged Russia dirt on Trump…	1260039694827630594 
2020-05-12 02:59:05 	retweet 	RT @paulsperry_: BREAKING: Clinton campaign lawyer Marc Elias testified he sent the bills from Fusion GPS to campaign manager Robby Mook y…	1260041779061063681 
2020-05-12 02:59:34 	retweet 	RT @paulsperry_: DEVELOPING: Steele's FBI handler Gaeta testified he memorialized his initial July 5 2016 meeting w Steele &amp; his Nov 2016…	1260041903120187394 
2020-05-12 03:36:22 	tweet   	The Lamestream Media is truly out of control. Look how they work (conspire!) together. They are the Enemy of the People but don’t worry we will WIN in November! https://t.co/3YOSChXP9M	1260051164206333954 
2020-05-12 10:18:53 	tweet   	ColdCaseJoe! https://t.co/4EWnS6fZcX                                                                                    	1260152460942991360 
2020-05-12 10:20:08 	tweet   	Then we must be very careful. Crazy Nancy would be a total disaster and the USA will never be a Communist Country! https://t.co/r0tP5dxZ9h	1260152775389962240 
2020-05-12 10:27:41 	tweet   	A great time to have strong Borders and we now have the strongest Borders in our history. 182 miles of Border Wall already built! Dems want Open Borders let EVERYONE IN. No thanks! https://t.co/XdW55c0kKv	1260154672268148736 
2020-05-12 10:29:06 	tweet   	Fake Journalists! https://t.co/fdFWf95Zz1                                                                               	1260155029253771264 
2020-05-12 10:29:49 	tweet   	Big news! https://t.co/mV4cYB84Jm                                                                                       	1260155210498015232 
2020-05-12 10:31:42 	tweet   	Sleepy Eyes fails again! https://t.co/MC7KSBo4Cd                                                                        	1260155683443441664 
2020-05-12 10:33:51 	tweet   	OBAMAGATE makes Watergate look small time! https://t.co/vW19NbYXw6                                                      	1260156226224128000 
2020-05-12 10:42:16 	tweet   	Ratings way down show sucks! https://t.co/vxSOvjbdf2                                                                    	1260158343756341249 
2020-05-12 10:54:00 	tweet   	When will they open a Cold Case on the Psycho Joe Scarborough matter in Florida. Did he get away with murder? Some people think so. Why did he leave Congress so quietly and quickly? Isn’t it obvious? What’s happening now? A total nut job!	1260161295019630592 
2020-05-12 11:00:25 	tweet   	Remember get out and Vote for Mike Garcia in CA25. A really big deal for our Country!                                   	1260162910283849728 
2020-05-12 11:01:32 	retweet 	RT @k_kamehameha: @DailyCaller They're not trying to hide anything. They operate in the open knowing nobody will do a single thing about it…	1260163194108116993 
2020-05-12 11:07:49 	retweet 	RT @DailyCaller: Rose McGowan Accuses Bill Maher Of Sexual Harassment https://t.co/FylTrLiLXe                           	1260164772248633345 
2020-05-12 11:09:29 	retweet 	RT @alexdatig: Sol Wisenberg: Unmasking Leaking Flynn/Kislyak Phone Calls to Media a Felony https://t.co/Ue0yjjtmpO https://t.co/YqP8XFTWSn	1260165192085843968 
2020-05-12 11:10:22 	retweet 	RT @RealJamesWoods: These were left in the lobby of an apartment building. They are unsecured ballots ripe for “harvesting” by crooked Demo…	1260165413817798656 
2020-05-12 11:10:58 	retweet 	RT @alexdatig: ICYMI: #MeToo Founder Rose McGowan Denounces Democratic Party Says It's A “Cult”                         	1260165564774916096 
2020-05-12 11:11:53 	retweet 	RT @alexdatig: Fox’s Ingraham: Being Locked in a Basement Is a ‘Gift’ For Biden https://t.co/wrhi0uQy7w https://t.co/1CmmzQznwR	1260165798829723648 
2020-05-12 11:12:05 	retweet 	RT @alexdatig: Tammy Bruce: San Francisco Liberals Don't Push for Homeless Shelters Turning to Big Governmenthttps://t.co/v5UesY7cay http…	1260165849488470016 
2020-05-12 11:12:38 	retweet 	RT @BernardKerik: BREAKING: U.S. Officials Have Declassified List Of Obama Officials Who Were Involved In ‘Unmasking’ General Flynn | The D…	1260165986076045312 
2020-05-12 11:13:25 	tweet   	More than all other countries together! https://t.co/VsgQu6LTkt                                                         	1260166181513842688 
2020-05-12 11:15:02 	retweet 	RT @alexdatig: MediaBuzz: Former NBC Staffer Emily Miller Describes Culture of Harassment at NBC https://t.co/WLsWhEp4HD https://t.co/vijeT…	1260166590206816256 
